,Incidente,Fecha Autorización,Solicitante,Permiso,Producto,Categoría,CIF $,Kg. Netos,Aduana,País procedencia,País origen,Otra fuente de origen
5704,12076,2014-12-08,vegan-harry-three-video,146785,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1827996.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5705,12077,2014-12-08,august-alabama-william-black,146786,ARROZ,ARROZ,303260.69,418950.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE TEXAS.
5706,12084,2014-12-08,emma-mississippi-tennis-oranges,146783,SALVIA (ESQUEJES CON RAIZ),ESQUEJES RIZOMAS BULBOS,1438.24,150.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE CALIFORNIA.
5707,11983,2014-12-08,robert-vermont-one-robert,146745,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,2615.86,3569808.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5708,11984,2014-12-08,robert-vermont-one-robert,146744,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,2545.97,3380205.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5709,11987,2014-12-08,robert-berlin-march-pasta,146750,NARANJAS,FRUTAS,10000.0,90908.0,ENTRE RIOS,HONDURAS,HONDURAS,
5710,11988,2014-12-08,leopard-september-mars-alabama,146762,MADERA DE PINO (SECA),MADERA ASERRADA,63025.56,113070.0,PUERTO QUETZAL,CHILE,CHILE,
5711,11989,2014-12-08,leopard-september-mars-alabama,146743,MADERA DE PINO (SECA),MADERA ASERRADA,25347.6,46283.0,PUERTO QUETZAL,CHILE,CHILE,
5712,11992,2014-12-08,beryllium-aspen-colorado-fish,146753,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5713,11993,2014-12-08,crazy-december-charlie-leopard,146734,GRANOS SECOS DE DESTILERIA DE MAIZ,GRANOS,737245.96,2269287.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE IOWA.
5714,11994,2014-12-08,beryllium-aspen-colorado-fish,146752,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5715,12167,2014-08-13,blossom-wyoming-lithium-stairway,146829,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1855211.0,PEDRO DE ALVARADO,NAMIBIA,NICARAGUA,
5716,12175,2014-08-13,mars-oklahoma-fix-table,146841,"SEMILLAS PLANTAS AROMATICAS (CILANTRO, ALBAHACA, MANZANILLA, TOMILLO Y MENTA)",SEMILLAS DE HORTALIZA,360.0,394.0,EXPRESS AEREO,ESPAÑA,ESPAÑA,
5717,12176,2014-08-13,mars-oklahoma-fix-table,146840,"SEMILLAS DE HORTALIZAS (RABANITO, MAIZ, ACELGA)",SEMILLAS DE HORTALIZA,300.0,249.0,EXPRESS AEREO,ESPAÑA,ESPAÑA,
5718,12194,2014-08-13,bravo-fish-king-carolina,146842,SEMILLA DE CALABAZA (SHINTOSA CAMELFORCE F1),SEMILLAS DE HORTALIZA,35828.0,241963.0,EXPRESS AEREO,HOLANDA,INDIA,
5719,12099,2014-08-13,fillet-video-bakerloo-friend,146822,PLANTULAS DE BANANO,MERISTEMOS DE BANANO,4480.0,680.0,TECUN UMAN,MEXICO,MEXICO,
5720,12101,2014-08-13,xray-north-hot-mango,146790,HARINA DE MAIZ,HARINA DE MAIZ,13192.02,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5721,12104,2014-08-13,xray-north-hot-mango,146791,HARINA DE MAIZ,HARINA DE MAIZ,13192.02,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5722,12105,2014-08-13,xray-north-hot-mango,146792,HARINA DE MAIZ,HARINA DE MAIZ,13192.02,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5723,12106,2014-08-13,xray-north-hot-mango,146793,HARINA DE MAIZ,HARINA DE MAIZ,13192.02,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5724,12107,2014-08-13,beryllium-aspen-colorado-fish,146794,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5725,12108,2014-08-13,beryllium-aspen-colorado-fish,146795,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5726,12110,2014-08-13,beryllium-aspen-colorado-fish,146796,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5727,12111,2014-08-13,beryllium-aspen-colorado-fish,146797,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5728,12112,2014-08-13,beryllium-aspen-colorado-fish,146798,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5729,12113,2014-08-13,beryllium-aspen-colorado-fish,146799,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5730,12114,2014-08-13,beryllium-aspen-colorado-fish,146800,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5731,12115,2014-08-13,beryllium-aspen-colorado-fish,146801,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5732,12116,2014-08-13,beryllium-aspen-colorado-fish,146802,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5733,12118,2014-08-13,beryllium-aspen-colorado-fish,146803,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5734,12124,2014-08-13,beryllium-aspen-colorado-fish,146804,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5735,12127,2014-08-13,beryllium-aspen-colorado-fish,146805,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5736,12128,2014-08-13,beryllium-aspen-colorado-fish,146806,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5737,12130,2014-08-13,beryllium-aspen-colorado-fish,146807,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5738,12131,2014-08-13,beryllium-aspen-colorado-fish,146808,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5739,12132,2014-08-13,beryllium-aspen-colorado-fish,146809,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5740,12133,2014-08-13,beryllium-aspen-colorado-fish,146810,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5741,12134,2014-08-13,seven-sodium-mountain-helium,146789,MADERA DE PINO (SECADA AL HORNO),MADERA ASERRADA,10703.61,22961.0,PUERTO BARRIOS,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE GEORGIA.
5742,12137,2014-08-13,music-two-grey-five,146823,SEMILLA DE CHILE,SEMILLAS DE HORTALIZA,371.11,94.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,"ORIGEN: CALIFORNIA/ESTADOS UNIDOS, ESPAÑA Y PERU"
5743,12138,2014-08-13,music-two-grey-five,146825,SEMILLA DE CHILE,SEMILLAS DE HORTALIZA,83.43,7.0,EXPRESS AEREO,HOLANDA,HOLANDA,
5744,12139,2014-08-13,music-two-grey-five,146824,SEMILLA DE CHILE,SEMILLAS DE HORTALIZA,400.8,59.0,EXPRESS AEREO,HOLANDA,HOLANDA,"ORIGEN: HOLANDA, CALIFORNIA/ESTADOS UNIDOS, ESPAÑA Y TAILANDIA."
5745,12140,2014-08-13,orange-mobile-wyoming-two,146820,BULBOS DE LIRIOS,ESQUEJES RIZOMAS BULBOS,49246.4,19936.0,SANTO TOMAS DE CASTILLA,HOLANDA,HOLANDA,
5746,12141,2014-08-13,eighteen-hamper-zulu-early,146814,ALPISTE phalaris spp,GRANOS,16518.76,23768.0,PUERTO QUETZAL,CANADÁ,CANADÁ,ORIGEN: PROVINCIA DE SASKATCHEWAN.
5747,12142,2014-08-13,eighteen-hamper-zulu-early,146813,MIJO -Panicum Miliaceum,GRANOS,10110.1,20639.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE COLORADO.
5748,12143,2014-08-13,rugby-hawaii-pluto-tennessee,146812,ESTOPA DE COCO,SUSTRATOS,1750.0,9380.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
5749,12144,2014-08-13,pasta-florida-quebec-william,146818,PITAHAYA,FRUTAS,572.93,80.0,EXPRESS AEREO,COLOMBIA,COLOMBIA,
5750,12145,2014-08-13,pasta-florida-quebec-william,146817,GRANADILLA,FRUTAS,1738.54,396.0,EXPRESS AEREO,COLOMBIA,COLOMBIA,
5751,12146,2014-08-13,pasta-florida-quebec-william,146816,UCHUVA,FRUTAS,61.74,63.0,EXPRESS AEREO,COLOMBIA,COLOMBIA,
5752,12147,2014-08-13,pasta-florida-quebec-william,146815,CHAMPIÑONES FRESCOS,HONGOS,3214.37,725.0,EXPRESS AEREO,COLOMBIA,COLOMBIA,
5753,12148,2014-08-13,nine-low-sierra-foxtrot,146821,PLANTAS CON RAIZ DE LEUCADENDRON,ESQUEJES RIZOMAS BULBOS,862.1,29.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,
5754,12149,2014-08-13,pizza-finch-nineteen-wolfram,146819,FRIJOL SOYA,SOYA,3034.0,2267985.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5755,12150,2014-08-13,happy-blossom-diet-enemy,146811,MADERA ASERRADA DOUGLAS FIR,MADERA ASERRADA,27832.46,22829.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE OREGON.
5756,12151,2014-08-13,juliet-india-fourteen-music,146835,AGUACATE HASS,FRUTAS,19000.0,20900.0,TECUN UMAN,MEXICO,MEXICO,
5757,12152,2014-08-13,bacon-arizona-carolina-april,146827,ALGODON,ALGODÓN,67854.49,39600.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE ARKANSAS.
5758,12153,2014-08-13,alaska-high-steak-florida,146832,MELOCOTONES,FRUTAS,3498.1,450.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE CALIFORNIA.
5759,12154,2014-08-13,alaska-high-steak-florida,146830,NECTARINAS,FRUTAS,3498.1,450.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE CALIFORNIA.
5760,12155,2014-08-13,alaska-high-steak-florida,146831,CIRUELAS,FRUTAS,1804.46,225.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE CALIFORNIA.
5761,12156,2014-08-13,alaska-high-steak-florida,146834,GUAYABA,FRUTAS,6348.81,272727.0,AGUA CALIENTE,HONDURAS,HONDURAS,
5762,12157,2014-08-13,alaska-high-steak-florida,146833,CAMOTE,FRUTAS,743.69,113636.0,AGUA CALIENTE,HONDURAS,HONDURAS,
5763,12158,2014-08-13,lactose-nevada-uniform-mirror,146826,SEMILLA DE TABACO,TABACO EN RAMA,13017.46,202.0,EXPRESS AEREO,BRASIL,BRASIL,
5764,12197,2014-08-13,september-batman-echo-nebraska,146843,SEMILLA DE MELON,SEMILLAS DE FRUTAS,29472.65,4438.0,EXPRESS AEREO,HOLANDA,FRANCIA,
5765,12198,2014-08-13,emma-mississippi-tennis-oranges,146837,"PETUNIA, ARGYRANTHEMUM, CALIBRACHOA, HELICHRYSUM, SCAEVOLA, BACOPA (TEJIDO DE CULTIVO)",ESQUEJES RIZOMAS BULBOS,6857.53,135.0,EXPRESS AEREO,ALEMANIA,ALEMANIA,
5766,12208,2014-08-13,blossom-wyoming-lithium-stairway,146838,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1632949.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5767,12213,2014-08-13,vegan-harry-three-video,146839,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1632949.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5768,12215,2014-08-13,robert-berlin-march-pasta,146836,MAMONES FRESCOS,FRUTAS,2510.0,75000.0,VALLE NUEVO,EL SALVADOR,EL SALVADOR,
5769,11823,2014-08-13,low-lima-paris-cola,146828,"SEMILLAS DE FLORES (DRAGON, AGERATUM, BEGONIA, VINCA, CLEOME, DAHLIA, CLAVELLINA, DIGITALIS, GAZANIA, GERBERA, CHINA, NICOTINA, OSTEOS, PETUNIA, GERANIO, PENTA, PRIMULA, FLOR DE MUERTO, VERBENA, VIOLA, PENSAMIENTO Y ZINNIA.)",SEMILLAS DE FLORES,79.65,18228.0,EXPRESS AEREO,ESTADOS UNIDOS,HOLANDA,PAIS DE ORIGEN: GUATEMALA Y HOLANDA.
5770,11897,2014-08-14,low-vermont-lactose-happy,146916,FRIJOL NEGRO PARTIDO,FRIJOL NEGRO,32739.97,4133429.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE IDAHO.
5771,12222,2014-08-14,robert-berlin-march-pasta,146856,NARANJAS,FRUTAS,9425.0,87681.0,ENTRE RIOS,HONDURAS,HONDURAS,
5772,12223,2014-08-14,robert-berlin-march-pasta,146859,NARANJAS,FRUTAS,9425.0,87681.0,ENTRE RIOS,HONDURAS,HONDURAS,
5773,12224,2014-08-14,robert-berlin-march-pasta,146860,NARANJAS,FRUTAS,9425.0,87681.0,ENTRE RIOS,HONDURAS,HONDURAS,
5774,12225,2014-08-14,robert-berlin-march-pasta,146861,NARANJAS,FRUTAS,9000.0,84090.0,ENTRE RIOS,HONDURAS,HONDURAS,
5775,12226,2014-08-14,robert-berlin-march-pasta,146862,NARANJAS,FRUTAS,5000.0,45454.0,ENTRE RIOS,HONDURAS,HONDURAS,
5776,12227,2014-08-14,colorado-aspen-romeo-oscar,146878,SEMILLA DE TOMATE,SEMILLAS DE HORTALIZA,116865.0,95.0,EXPRESS AEREO,ESTADOS UNIDOS,CHINA,PASI DE ORIGEN: CHINA Y TAILANDIA.
5777,12229,2014-08-14,alabama-helium-virginia-uranus,146911,SEMILLAS DE VIOLA CORNUTA,SEMILLAS DE FLORES,69.84,3.0,EXPRESS AEREO,ALEMANIA,ALEMANIA,
5778,12230,2014-08-14,alaska-high-steak-florida,146858,MANZANAS,FRUTAS,20105.9,19551.0,SANTO TOMAS DE CASTILLA,CHILE,CHILE,
5779,12231,2014-08-14,november-south-emma-nineteen,146857,MANI SIN CASCARA (JUMBO),FRUTOS SECOS,25024.5,20000.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5780,12232,2014-08-14,delaware-hot-september-ohio,146876,PLANTAS DE ARUNDO DONAX,ESQUEJES RIZOMAS BULBOS,15801.0,4264.0,AGUA CALIENTE,HONDURAS,HONDURAS,
5781,12233,2014-08-14,foxtrot-emma-fix-alaska,146848,GRANO DE GIRASOL PEQUEÑO,GRANOS,16130.0,22680.0,SANTO TOMAS DE CASTILLA,ARGENTINA,ARGENTINA,
5782,12242,2014-08-14,pasta-florida-quebec-william,146855,CHAMPIÑONES FRESCOS,HONGOS,4287.25,888.0,EXPRESS AEREO,COLOMBIA,COLOMBIA,
5783,12244,2014-08-14,floor-two-dakota-speaker,146851,HARINA DE TRIGO,HARINA DE TRIGO,66043.6,130818.0,TECUN UMAN,MEXICO,MEXICO,
5784,12246,2014-08-14,skylark-oxygen-oxygen-cola,146852,HARINA DE TRIGO,HARINA DE TRIGO,63739.6,130818.0,TECUN UMAN,MEXICO,MEXICO,
5785,12247,2014-08-14,king-one-saturn-nevada,146853,HARINA DE TRIGO,HARINA DE TRIGO,63739.6,130818.0,TECUN UMAN,MEXICO,MEXICO,
5786,12248,2014-08-14,montana-eleven-yankee-grey,146854,MANIA SIN CASCARA,FRUTOS SECOS,5365.0,2177265.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5787,12249,2014-08-14,artist-pasta-spring-march,146847,ALGODON SIN CARDAR NI PEINAR,ALGODÓN,70308.0,37966.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE TEXAS.
5788,12250,2014-08-14,artist-pasta-spring-march,146846,ALGODON SIN CARDAR NI PEINAR,ALGODÓN,106325.52,57415.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE TEXAS.
5789,12251,2014-08-14,football-beryllium-march-lithium,146845,SEMILLA DE GIRASOL,SEMILLAS DE FLORES,38326.5,45090.0,SANTO TOMAS DE CASTILLA,ARGENTINA,ARGENTINA,
5790,12252,2014-08-14,delta-fifteen-eleven-september,146864,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5791,12253,2014-08-14,delta-fifteen-eleven-september,146863,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5792,12254,2014-08-14,delta-fifteen-eleven-september,146866,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5793,12255,2014-08-14,delta-fifteen-eleven-september,146865,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5794,12256,2014-08-14,delta-fifteen-eleven-september,146867,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5795,12257,2014-08-14,uncle-colorado-florida-dakota,146868,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5796,12258,2014-08-14,uncle-colorado-florida-dakota,146869,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5797,12259,2014-08-14,uncle-colorado-florida-dakota,146870,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5798,12260,2014-08-14,uncle-colorado-florida-dakota,146871,CEBOLLA,HORTALIZAS,0.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5799,12262,2014-08-14,uncle-colorado-florida-dakota,146872,CEBOLLA,HORTALIZAS,3200.0,32000.0,TECUN UMAN,MEXICO,MEXICO,
5800,12264,2014-08-14,mirror-nine-low-fifteen,146879,MERISTEMOS DE PALMA,ESQUEJES RIZOMAS BULBOS,15300.0,59.0,EXPRESS AEREO,COSTA RICA,COSTA RICA,
5801,12267,2014-08-14,ink-emma-fillet-maryland,146898,CEBOLLA,HORTALIZAS,2497.0,24970.0,LA MESILLA,MEXICO,MEXICO,
5802,12268,2014-08-14,cola-neptune-shade-delta,146897,BANANO,FRUTAS,1310.0,16000.0,EL FLORIDO,HONDURAS,HONDURAS,
5803,12269,2014-08-14,cola-neptune-shade-delta,146896,BANANO,FRUTAS,1310.0,16000.0,EL FLORIDO,HONDURAS,HONDURAS,
5804,12270,2014-08-14,pizza-finch-nineteen-wolfram,146899,MANI,FRUTOS SECOS,6857.0,21955.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5805,12271,2014-08-14,pizza-finch-nineteen-wolfram,146895,MANI,FRUTOS SECOS,6857.0,21955.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5806,12272,2014-08-14,march-maryland-louisiana-robert,146894,BANANO,FRUTAS,1310.0,16000.0,EL FLORIDO,HONDURAS,HONDURAS,
5807,12273,2014-08-14,march-maryland-louisiana-robert,146893,BANANO,FRUTAS,1310.0,16000.0,EL FLORIDO,HONDURAS,HONDURAS,
5808,12274,2014-08-14,march-maryland-louisiana-robert,146892,BANANO,FRUTAS,1310.0,16000.0,EL FLORIDO,HONDURAS,HONDURAS,
5809,12275,2014-08-14,march-maryland-louisiana-robert,146891,BANANO,FRUTAS,1310.0,16000.0,EL FLORIDO,HONDURAS,HONDURAS,
5810,12276,2014-08-14,march-maryland-louisiana-robert,146890,BANANO,FRUTAS,1310.0,16000.0,EL FLORIDO,HONDURAS,HONDURAS,
5811,12277,2014-08-14,march-maryland-louisiana-robert,146889,BANANO,FRUTAS,1310.0,16000.0,EL FLORIDO,HONDURAS,HONDURAS,
5812,12278,2014-08-14,tango-california-cola-magnesium,146880,SEMILLAS GERMINADAS DE PALMA ACEITERA,ESQUEJES RIZOMAS BULBOS,32697.84,112.0,EXPRESS AEREO,COSTA RICA,COSTA RICA,
5813,12279,2014-08-14,march-mockingbird-montana-crazy,146844,TELA DE YUTE,TELA DE YUTE,23556.0,18133.0,PUERTO QUETZAL,INDIA,INDIA,
5814,12280,2014-08-14,alaska-high-steak-florida,146888,MANZANAS,FRUTAS,21986.14,20160.0,PUERTO QUETZAL,CHILE,CHILE,
5815,12281,2014-08-14,quebec-mexico-winter-cup,146881,SEMILLAS DE PUERRO,SEMILLAS DE HORTALIZA,2310.59,4673.0,EXPRESS AEREO,HOLANDA,FRANCIA,
5816,12284,2014-08-14,lion-paris-snake-floor,146874,HARINA DE MAIZ,HARINA DE MAIZ,18200.0,31703.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5817,12285,2014-08-14,oregon-lima-texas-six,146883,SEMILLA DE CEBOLLA,SEMILLAS DE HORTALIZA,81395.0,3000.0,TECUN UMAN,MEXICO,MEXICO,
5818,12286,2014-08-14,leopard-september-mars-alabama,146873,MADERA DE PINO (SECA),MADERA ASERRADA,251282.37,434789.0,PUERTO QUETZAL,CHILE,CHILE,
5819,12287,2014-08-14,leopard-september-mars-alabama,146875,MADERA DE PINO (SECA),MADERA ASERRADA,17268.87,19430.0,PUERTO BARRIOS,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE GEORGIA.
5820,12288,2014-08-14,montana-missouri-blue-enemy,146882,SEMILLA DE MELON,SEMILLAS DE FRUTAS,232.5,7092.0,EXPRESS AEREO,ESTADOS UNIDOS,PERÚ,
5821,12291,2014-08-14,low-vermont-lactose-happy,146887,FRIJOL ROJO PARTIDO,FRIJOL PINTO,10561.28,2041187.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE IDAHO.
5822,12292,2014-08-14,low-vermont-lactose-happy,146886,FRIJOL NEGRO PARTIDO,FRIJOL NEGRO,26325.0,40820.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE MICHIGAN
5823,12301,2014-08-14,eight-october-early-december,146885,HARINA DE MANI,HARINAS,9472.38,2086408.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
5824,12302,2014-08-14,september-quiet-island-kansas,146884,PEAT MOSS,SUSTRATOS,37156.62,52820.0,SANTO TOMAS DE CASTILLA,CANADÁ,CANADÁ,ORIGEN: PROVINCIA DE NOVA SCOTIA.
5825,12319,2014-08-14,lithium-eleven-india-ohio,146909,CASCARILLA DE MANI,MATERIA PRIMA PARA CONCENTRADOS,2200.0,20866.0,LA ERMITA,NICARAGUA,NICARAGUA,
5826,12320,2014-08-14,uncle-mobile-autumn-december,146908,DESPERDICIO DE HILADOS DE ALGODON,ALGODÓN,12181.22,814443.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
5827,12321,2014-08-14,beryllium-maryland-fourteen-asparagus,146907,HARINA DE TRIGO,HARINA DE TRIGO,14590.0,23000.0,TECUN UMAN,MEXICO,MEXICO,
5828,12322,2014-08-14,alaska-high-steak-florida,146910,PERAS,FRUTAS,35507.04,176364.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE CALIFORNIA.
5829,12325,2014-08-14,beryllium-aspen-colorado-fish,146914,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5830,12326,2014-08-14,beryllium-aspen-colorado-fish,146913,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5831,12327,2014-08-14,beryllium-aspen-colorado-fish,146915,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5832,12328,2014-08-14,beryllium-aspen-colorado-fish,146903,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5833,12329,2014-08-14,beryllium-aspen-colorado-fish,146904,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5834,12330,2014-08-14,beryllium-aspen-colorado-fish,146905,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5835,12331,2014-08-14,beryllium-aspen-colorado-fish,146906,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5836,12332,2014-08-14,beryllium-aspen-colorado-fish,146900,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5837,12333,2014-08-14,beryllium-aspen-colorado-fish,146901,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5838,12334,2014-08-14,beryllium-aspen-colorado-fish,146902,SEMOLA DE TRIGO,SEMOLA DE TRIGO,11671.05,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
5839,12092,2014-08-14,kitten-robin-network-arizona,146912,SEMILLA DE GRAMA,SEMILLAS DE FLORES,2731.97,567.0,EXPRESS AEREO,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE ARIZONA.
5840,12162,2014-08-14,finch-wisconsin-mobile-hawaii,146917,ESPARRAGO VERDE FRESCO,HORTALIZAS,2106.0,400.0,EXPRESS AEREO,PERÚ,PERÚ,
5841,12135,2014-08-14,failed-six-princess-october,146877,SEMILLA DE SANDIA,SEMILLAS DE FRUTAS,614591.65,25719.0,EXPRESS AEREO,ESTADOS UNIDOS,ISRAEL,
